row_index,text,cluster_id,is_noise,x,y,z
550,什么基金适合一次性买入？,2,False,-0.08819180727005005,0.26053330302238464,-0.002774322172626853
551,银行买的金条会有假吗？,0,False,0.26148083806037903,0.00012262893142178655,0.11413100361824036
552,5G黄金是什么？,0,False,0.2390228807926178,-0.12235189974308014,-0.04810361936688423
553,可转债的下修对投资者有什么好处？,3,False,-0.10026165097951889,0.08002200722694397,-0.06599051505327225
554,融资盘爆仓是什么意思？,1,False,-0.12210741639137268,-0.09569669514894485,0.011284304782748222
555,什么是基金定投止盈？,2,False,-0.0954952985048294,0.0938214510679245,-0.10280606150627136
556,如何捕捉市场热点题材？,4,False,-0.07184790819883347,-0.023631267249584198,0.10818406939506531
557,火星上有黄金吗？对地球金价有影响吗？,0,False,0.35960108041763306,-0.009744248352944851,0.05323432758450508
558,融资买入和普通买入有什么不同？风险在哪里？,3,False,-0.1466686725616455,0.06165285035967827,-0.061883971095085144
559,沪深300指数怎么选成分股？,4,False,-0.14208419620990753,0.08833175152540207,0.10047198086977005
560,基金出现溢价买入是好是坏？,2,False,-0.0803615152835846,0.1716829240322113,-0.02610287256538868
561,黄金期货的杠杆是什么意思？保证金是怎么计算的？,0,False,0.1955508291721344,-0.057946689426898956,-0.1725466102361679
562,什么是行业基金？,2,False,-0.08649857342243195,0.0017999539850279689,-0.1681908518075943
563,什么是场外基金？,2,False,-0.07853556424379349,0.024793174117803574,-0.18927030265331268
564,索罗斯是如何做空黄金的？,0,False,0.2448258101940155,-0.05260835960507393,-0.012259561568498611
565,什么是赛道股？,4,False,-0.14493264257907867,-0.12318958342075348,0.002847243333235383
566,A股、B股、H股分别是什么意思？我通常能买哪种？,4,False,-0.12962426245212555,0.0021460417192429304,-0.006541451904922724
567,什么是伊斯兰教法下的黄金投资（Sharia-compliant gold）？,0,False,0.2173425257205963,-0.07826269418001175,-0.08617755770683289
568,什么是游资？,1,False,-0.08679842948913574,-0.17664706707000732,-0.06676668673753738
569,什么是美联储议息会议？,1,False,0.0119961341843009,-0.1551712155342102,-0.10999410599470139
570,黄金和美元通常是什么关系？,0,False,0.33988600969314575,-0.10529771447181702,-0.10852855443954468
571,市场深度不够对债券交易的影响？,3,False,-0.05823126807808876,0.0836334154009819,-0.10478951036930084
572,什么是K金？24K金是纯金吗？,0,False,0.20334163308143616,-0.08538847416639328,0.010657166130840778
573,怎么降低基金交易成本？,2,False,-0.03358864784240723,0.16045942902565002,-0.011780941858887672
574,沪深300、中证500、创业板指，这些指数有什么区别？,4,False,-0.11372490972280502,0.029843172058463097,-0.03944062814116478
575,什么是增持？,1,False,-0.1544855535030365,-0.09083621948957443,-0.03034217469394207
576,什么是券款对付（DVP）结算方式？,1,False,-0.09651278704404831,-0.10470705479383469,-0.04293406009674072
577,什么是圆弧底？,1,False,-0.12484904378652573,-0.20724031329154968,0.005546955857425928
578,噪音扰民怎么投诉？,4,False,-0.035071492195129395,-0.037782032042741776,0.21044595539569855
579,开通北交所需要什么条件？,4,False,-0.0661376342177391,-0.02475818805396557,0.11705837398767471
580,什么是行权？,1,False,-0.09957921504974365,-0.2175767421722412,-0.015904726460576057
581,什么是“格林斯潘对策”？对黄金有何影响？,0,False,0.26850223541259766,-0.09674408286809921,-0.054154857993125916
582,黄金股票和金价的贝塔系数是什么意思？,0,False,0.1928715705871582,-0.11681283265352249,-0.09013931453227997
583,什么是异质波动率？,1,False,-0.09035000950098038,-0.18493585288524628,-0.08490794897079468
584,为什么买股票要买龙头股？,4,False,-0.1090908795595169,0.01866775192320347,0.06453923135995865
585,基金经理变更了怎么办？,2,False,-0.06382307410240173,0.2127520740032196,0.11547542363405228
586,什么是穿仓？,1,False,-0.04160274565219879,-0.0950448289513588,-0.019150178879499435
587,什么是市场风险？遇到股灾，基金该如何应对？,2,False,-0.13630153238773346,0.0983731746673584,-0.07905633002519608
588,什么是零息债券？,3,False,-0.1054830402135849,-0.03172864019870758,-0.20256812870502472
589,五星基金就一定好吗？,2,False,-0.05601143091917038,0.22468863427639008,-0.02047983929514885
590,什么是岛形反转？,1,False,-0.10170575976371765,-0.23414915800094604,0.037637799978256226
591,投资基金，我需要保留哪些交易凭证和记录？,2,False,-0.04324899986386299,0.1876736283302307,0.017566533759236336
592,面试被问缺点怎么回答？,1,False,-0.08381366729736328,-0.10495539754629135,0.1343776136636734
593,蓝牙耳机连不上手机怎么办？,4,False,-0.02490401640534401,-0.04409661889076233,0.2645573616027832
594,什么是破净？,1,False,-0.09863850474357605,-0.15034860372543335,-0.000782247050665319
595,我应该把多少比例的资产配置在黄金上？,0,False,0.24357832968235016,0.08437030017375946,-0.03311882168054581
596,限售股解禁是利空吗？,4,False,-0.08356252312660217,0.026502210646867752,0.10804389417171478
597,债券被列入评级观察名单多久会有结果？,3,False,-0.08933127671480179,0.0727311298251152,-0.024218354374170303
598,QFII的持仓值得跟吗？,2,False,-0.07789995521306992,0.19327786564826965,0.049342066049575806
599,什么是主升浪？,1,False,-0.09077811986207962,-0.1886291801929474,-0.0026486527640372515
600,如何给科技股估值？,4,False,-0.14935798943042755,-0.07976511120796204,0.0925476998090744
601,什么是行业ETF？买行业ETF是不是比买个股风险小？,2,False,-0.09486564248800278,0.13707463443279266,-0.08991677314043045
602,什么是目标投？,1,False,-0.10235663503408432,-0.12070795148611069,-0.07728197425603867
603,中签后忘记缴款怎么办？,4,False,-0.04545693099498749,0.024811189621686935,0.26327604055404663
604,定增基金现在怎么样？,2,False,-0.08838290721178055,0.19568708539009094,-0.023653028532862663
605,黄酒、葡萄酒股票能买吗？,4,False,0.09514499455690384,0.14293356239795685,0.08346428722143173
606,债券持有人如何维权？,3,False,-0.06690379977226257,0.07066646963357925,-0.010843664407730103
607,如何看待“中国大妈”抢购黄金的现象？,0,False,0.31396567821502686,0.0005171410739421844,0.033156681805849075
608,黄金ETF的涨跌幅限制是多少？,0,False,0.17715224623680115,0.130950465798378,-0.03454086557030678
609,什么是货币ETF？,3,False,-0.0441400408744812,-0.006306664552539587,-0.19079381227493286
610,缺口一定会回补吗？,4,False,-0.027283066883683205,0.03224446624517441,0.14814095199108124
611,什么是新能源汽车产业链？,1,False,-0.1241309642791748,-0.1789591908454895,0.03707156330347061
612,5G时代通信股的机会在哪里？,4,False,-0.09951593726873398,-0.0007773965480737388,0.12046459317207336
613,什么是动量效应？,1,False,-0.07973329722881317,-0.22540347278118134,-0.026466580107808113
614,极端情况下，黄金真的能换到粮食吗？,0,False,0.3200615346431732,0.030341729521751404,0.060912445187568665
615,黄金矿山的生产成本是多少？这会影响金价吗？,0,False,0.30835339426994324,-0.07740028947591782,0.017531920224428177
616,个人买卖黄金有额度限制吗？,0,False,0.23596203327178955,0.08049418777227402,0.04745950922369957
617,5G建设进展如何？,4,False,-0.0415433868765831,-0.04136510193347931,0.11541541665792465
618,什么是“上海金”？和国际金价有什么关系？,0,False,0.3150738477706909,-0.17867761850357056,-0.06260843575000763
619,股票封涨停板了还能买进去吗？,4,False,-0.08500508964061737,0.11987181752920151,0.20142662525177002
620,房东不退押金怎么办？,4,False,-0.006273185834288597,-0.012131939642131329,0.2570539116859436
621,什么是猪周期？,1,False,-0.08306602388620377,-0.16740882396697998,0.007028849329799414
622,我总是一买就跌，一卖就涨，怎么办？,4,False,-0.0776825100183487,0.03811098262667656,0.1501319706439972
623,什么是安防行业？,1,False,-0.07667525112628937,-0.1557081639766693,0.04910847917199135
624,利率（特别是美联储加息/降息）如何影响黄金？,0,False,0.3141893446445465,-0.021039655432105064,-0.08369894325733185
625,小区停车费收费不合理怎么办？,4,False,-0.008636459708213806,0.0006564852665178478,0.19941286742687225
626,淘宝买东西怎么退货？,4,False,0.0014784447848796844,-0.0019514329032972455,0.24117977917194366
627,购买黄金时，证书重要吗？,0,False,0.2629168927669525,0.04137854278087616,0.037303607910871506
628,金价会跌回十年前的水平吗？,0,False,0.31006211042404175,0.02075665257871151,0.06955176591873169
629,什么是精选层、创新层、基础层？,1,False,-0.17022639513015747,-0.09711144119501114,-0.03616420179605484
630,什么是成长型基金？什么是价值型基金？,2,False,-0.08989875018596649,0.05917908623814583,-0.18123571574687958
631,什么是贴权？,1,False,-0.11362101137638092,-0.22497503459453583,0.05048893392086029
632,2008年金融危机前后，黄金的价格走势如何？,0,False,0.34193041920661926,-0.024157721549272537,-0.011131711304187775
633,5G和4G有什么区别？,1,False,-0.036548882722854614,-0.09382616728544235,0.026452673599123955
634,美股和A股交易规则有什么不同？,4,False,-0.10948093980550766,-0.02663152664899826,0.011451959609985352
635,智能投顾有用吗？,4,False,-0.08045323193073273,0.09338966012001038,0.06065194308757782
636,什么是资金博弈？,1,False,-0.02595314010977745,-0.1303636133670807,-0.12478870898485184
637,什么是主板、创业板、科创板？,4,False,-0.16931821405887604,-0.07281158119440079,-0.01786084845662117
638,黄金可以和铂金一起佩戴吗？,0,False,0.32231399416923523,0.07897941768169403,0.09952370077371597
639,交叉违约条款怎么保护投资者？,4,False,-0.07227558642625809,0.02440650388598442,0.004737327340990305
640,券商买基金有什么优势？,2,False,-0.06924747675657272,0.19359104335308075,-0.0621846467256546
641,什么是“所有资产都被抛售，只为换取现金”的情况？,1,False,-0.03114927001297474,-0.08604927361011505,-0.040975525975227356
642,为什么我看基金涨了，但账户收益没涨那么多？是不是扣了隐性费用？,2,False,-0.07333618402481079,0.19827139377593994,-0.0018970355158671737
643,基金前五大重仓债券暴雷了怎么办？,3,False,-0.1150631234049797,0.21442024409770966,-0.039822060614824295
644,纸黄金的交易时间是怎么样的？是24小时交易吗？,0,False,0.2173123061656952,-0.002661128994077444,0.014854757115244865
645,巨潮资讯网怎么用？,4,False,-0.04758847877383232,-0.07033583521842957,0.14201174676418304
646,晨星评级是什么意思？,1,False,-0.10828908532857895,-0.1356792002916336,-0.0029730412643402815
647,什么是博傻理论？,1,False,-0.10410924255847931,-0.14693251252174377,-0.0036976656410843134
648,黄金艺术品适合投资吗？,0,False,0.3246704339981079,0.0820438340306282,0.028708074241876602
649,商标怎么注册？,4,False,-0.05623163655400276,-0.10656983405351639,0.1528603434562683
650,所谓的“伦敦金定盘价”操纵案是怎么回事？,0,False,0.23309513926506042,-0.08515730500221252,-0.013396725989878178
651,什么是基金招募说明书？,2,False,-0.1474831998348236,0.028645528480410576,-0.11856833845376968
652,今天天气怎么样？,4,False,-0.027202080935239792,-0.06371420621871948,0.1814374476671219
653,基金也能参与定增吗？,2,False,-0.07543448358774185,0.2291819155216217,0.008748624473810196
654,定投应该选主动管理基金还是指数基金？,2,False,-0.0833899974822998,0.2354201376438141,-0.03909353166818619
655,股票账户休眠了怎么办？,4,False,-0.0802508220076561,0.09498368203639984,0.2203095704317093
656,期货的杠杆效应是什么？,1,False,0.022536111995577812,-0.07957542687654495,-0.13639049232006073
657,什么是混合所有制改革？,1,False,-0.12124352902173996,-0.16267400979995728,-0.022162308916449547
658,什么是计算机应用？,1,False,-0.11609701812267303,-0.229521244764328,-0.0053284005261957645
659,什么是大数据概念？,1,False,-0.08026795834302902,-0.19982190430164337,-0.032222919166088104
660,什么是羊群效应？,1,False,-0.11052004247903824,-0.18942618370056152,0.028401872143149376
661,中短债基金和货币基金哪个收益高？,3,False,-0.025012079626321793,0.20718656480312347,-0.16812051832675934
662,疫情对旅游股的影响何时结束？,4,False,-0.08964740484952927,0.004225510638207197,0.16681791841983795
663,银行理财还能保本吗？,2,False,0.002820258028805256,0.19979703426361084,0.017044639214873314
664,什么是大消费板块？,1,False,-0.0864315778017044,-0.13327357172966003,-0.017467426136136055
665,什么是MACD指标？,1,False,-0.017244471237063408,-0.13897490501403809,-0.04141456261277199
666,京东方A和TCL科技怎么选？,4,False,-0.08216525614261627,-0.013030830770730972,0.18061774969100952
667,评级机构的收费标准是怎样的？,1,False,-0.09401971101760864,-0.0975109413266182,0.0014293711865320802
668,如何成为私募基金经理？,2,False,-0.05682448670268059,0.12778855860233307,-0.0203973650932312
669,什么是沙金？它值钱吗？,0,False,0.23617953062057495,-0.13717913627624512,-0.011030550114810467
670,什么是强行平仓？,1,False,-0.06084267050027847,-0.07707666605710983,-0.007628727238625288
671,什么是高收益债？也叫垃圾债吗？,3,False,-0.09998564422130585,0.02892029657959938,-0.1968696564435959
672,基金吧里的评论能信吗？,2,False,-0.027567388489842415,0.148862823843956,0.039238158613443375
673,国家宣布进入紧急状态，黄金会怎样？,0,False,0.2941044270992279,-0.036051053553819656,0.06418202817440033
674,拿不住基金怎么办？,2,False,-0.02845901995897293,0.20648962259292603,0.04094524681568146
675,什么是短期融资券？,3,False,-0.12641270458698273,-0.07963954657316208,-0.11717603355646133
676,什么是流动性风险？为什么有的基金赎回很慢？,2,False,-0.12411988526582718,0.09103016555309296,-0.12215664237737656
677,什么是通信股？,4,False,-0.17018665373325348,-0.15282396972179413,0.048261065036058426
678,什么是雪球产品？,1,False,-0.1041179820895195,-0.1269332468509674,0.021869417279958725
679,为什么国际市场休市时，国内金价也可能波动？,0,False,0.2934647500514984,-0.0530797578394413,-0.006551435217261314
680,什么是QDII基金？想投资美股、港股是不是买它就对了？,2,False,-0.0924641340970993,0.15413270890712738,-0.08911636471748352
681,什么是债券的OAS（期权调整利差）？,3,False,-0.048198848962783813,-0.04968637600541115,-0.17483700811862946
682,债券基金为什么会跌？,3,False,-0.10493499785661697,0.20454281568527222,-0.14299844205379486
683,AI炒股比基金经理厉害吗？,2,False,-0.05781332030892372,0.167694553732872,0.04314346984028816
684,什么是金字塔加仓法？,1,False,0.006522183306515217,-0.058968428522348404,-0.060702014714479446
685,什么是破发？,1,False,-0.10573522001504898,-0.17888309061527252,-0.0006459435680881143
686,投资黄金最大的风险是什么？,0,False,0.32406193017959595,0.051546793431043625,-0.08728130161762238
687,休眠的基金账户会收费吗？,2,False,-0.021932346746325493,0.2002839893102646,0.10408046841621399
688,什么是金章？和金条有什么区别？,0,False,0.2328616976737976,-0.17679885029792786,-0.021332990378141403
689,什么是浮动净值型货币基金？,2,False,-0.08884159475564957,0.06493007391691208,-0.24606113135814667
690,黄金投资的最高境界是什么？,0,False,0.25514787435531616,-0.02507815882563591,-0.0648716613650322
691,如何给孩子讲解黄金的价值？,0,False,0.34039485454559326,-0.06494344770908356,-0.010563254356384277
692,离婚协议书怎么写？,4,False,-0.07168401032686234,-0.03270275890827179,0.15439340472221375
693,什么是地方政府债券？,3,False,-0.05049823224544525,-0.07959074527025223,-0.1694953441619873
694,什么是通货膨胀？,1,False,0.017324483022093773,-0.18093477189540863,-0.10022595524787903
695,如何设置股价提醒？,4,False,-0.09735344350337982,-0.026672042906284332,0.1775122880935669
696,互换通对债券市场的影响？,3,False,-0.04710479825735092,0.04581338167190552,-0.09084904938936234
697,股票交易佣金可以调低吗？,4,False,0.007058457005769014,0.12036207318305969,0.13825079798698425
698,什么是上海黄金交易所（SGE）？,0,False,0.23145641386508942,-0.11453495919704437,-0.07570336014032364
699,什么是盈利收益率？,1,False,-0.1063193827867508,-0.06203921511769295,-0.13266465067863464
700,什么是金箔？金箔是投资品吗？,0,False,0.16694772243499756,-0.09846445918083191,-0.06360677629709244
701,什么是质量因子？,1,False,-0.061625681817531586,-0.23515456914901733,-0.04459502547979355
702,购买实物黄金有年龄限制吗？,0,False,0.3180989921092987,0.07326538860797882,0.048077475279569626
703,利率互换（IRS）是什么？,3,False,-0.05310306325554848,-0.09254568815231323,-0.11303303390741348
704,可以把多个小金条熔成一个大金条吗？有什么风险？,0,False,0.20715254545211792,0.00488648097962141,0.0979466587305069
705,什么是基金公告？,2,False,-0.09264937043190002,0.03401670232415199,-0.07765921205282211
706,什么是LED行业？,1,False,-0.09528639167547226,-0.18297618627548218,0.033118825405836105
707,什么是头肩顶和头肩底？,1,False,-0.10845839977264404,-0.17092493176460266,-0.03895510733127594
708,消费电子有哪些投资机会？,4,False,-0.038689494132995605,0.008739208802580833,0.07415773719549179
709,什么是纯债基金？为什么不投股票？,3,False,-0.11428576707839966,0.1566331833600998,-0.1820918172597885
710,消费行业基金现在还能买吗？,2,False,-0.06895150244235992,0.3047190010547638,0.013614396564662457
711,股票盈利要交税吗？,4,False,-0.0639399066567421,0.0679096207022667,0.1525861918926239
712,私募基金和公募基金有什么区别？,2,False,-0.0558316595852375,0.10279980301856995,-0.140299990773201
713,申购费一般是百分之多少？,2,False,-0.09027411788702011,0.10984333604574203,-0.00918656401336193
714,怎么把照片传到电脑上？,4,False,-0.03682580590248108,-0.06161921098828316,0.22968345880508423
715,上市公司发布利好公告，股价为什么会跌？,4,False,-0.14175541698932648,-0.03904798626899719,0.10693768411874771
716,新兴市场债券值得投资吗？,3,False,-0.04252936691045761,0.22485005855560303,-0.10088372230529785
717,什么是打压？,1,False,-0.0895271748304367,-0.22474105656147003,0.038800470530986786
718,存在美国的黄金安全吗？,0,False,0.3245396614074707,0.033297814428806305,0.03907819837331772
719,什么是旗形整理？,1,False,-0.07499746978282928,-0.17051681876182556,0.015023801475763321
720,什么是溢价？,1,False,-0.060351382941007614,-0.22131870687007904,-0.06879062205553055
721,基金分红是额外收益吗？,2,False,-0.07644056528806686,0.17918583750724792,-0.04933061823248863
722,通过券商买的基金怎么查？,2,False,-0.07030121982097626,0.2199237197637558,0.05005192011594772
723,什么是市净率（PB）？,1,False,-0.14623601734638214,-0.09336904436349869,-0.14748555421829224
724,SPDR Gold Shares (GLD) 是什么？,0,False,0.14668117463588715,-0.04923766478896141,-0.12076309323310852
725,基金分红后净值为什么会下降？,2,False,-0.11021450906991959,0.15433165431022644,-0.04082033410668373
726,怎样才算是一个成熟的黄金投资者？,0,False,0.23914651572704315,0.0053196195513010025,-0.03310256078839302
727,怎么判断债券市场的牛熊？,3,False,-0.09540028870105743,0.03485473617911339,-0.12530624866485596
728,什么是压力位和支撑位？,1,False,-0.07117707282304764,-0.16452670097351074,-0.04771006479859352
729,黄金期货交易的手续费包括哪些？,0,False,0.24289049208164215,0.01893547922372818,-0.007023888640105724
730,什么是顶背离和底背离？,1,False,-0.13695789873600006,-0.051496390253305435,-0.0514555498957634
731,小市值策略还有效吗？,2,False,-0.08295722305774689,0.12325862050056458,0.019452469423413277
732,什么是橱窗基金？,2,False,-0.05243922770023346,0.04231412708759308,-0.1503899097442627
733,陆股通每日额度是多少？,4,False,-0.06530047208070755,0.05832633376121521,0.048621345311403275
734,什么是汽车零部件？,1,False,-0.08124569803476334,-0.22527369856834412,0.026262769475579262
735,在银行App上买黄金安全吗？,0,False,0.2530245780944824,0.12505412101745605,0.06971646100282669
736,保本型的黄金理财产品是怎么运作的？,0,False,0.16884414851665497,0.045299310237169266,-0.12448811531066895
737,如果把全球的黄金堆在一起有多大？,0,False,0.33431097865104675,-0.08847068250179291,0.025140119716525078
738,什么是化妆品股？,4,False,-0.1357724666595459,-0.17706024646759033,0.0328977033495903
739,保守型投资者适合买什么基金？,2,False,-0.09744511544704437,0.21169979870319366,-0.05473317205905914
740,什么是硬件设备股？,4,False,-0.1569937914609909,-0.15217630565166473,0.040043655782938004
741,五穷六绝七翻身是真的吗？,4,False,-0.011120897717773914,0.009051283821463585,0.12886707484722137
742,尾盘最后三分钟能撤单吗？,4,False,-0.0520159937441349,0.11585970222949982,0.20467427372932434
743,PEG指标是什么？,1,False,-0.12624885141849518,-0.16782674193382263,-0.07358799874782562
744,同业存单指数基金是什么？,2,False,-0.08547879010438919,0.11340787261724472,-0.1804114431142807
745,境内黄金和境外黄金的价差（溢价）说明什么？,0,False,0.34322646260261536,-0.08245479315519333,-0.06140531226992607
746,净值化转型对债券投资意味着什么？,3,False,-0.1215599849820137,0.0885138139128685,-0.21672473847866058
747,美国总统大选对金价有影响吗？,0,False,0.3315262794494629,0.004533485975116491,0.05447140336036682
748,半年报和三季报什么时候发？,4,False,-0.1276794821023941,0.021192854270339012,0.1419319063425064
749,女朋友生气了怎么哄？,4,False,-0.03365310654044151,-0.08054643869400024,0.23398293554782867
750,如何识别庄股？,4,False,-0.12170672416687012,-0.08802992850542068,0.12842655181884766
751,代别人买卖黄金需要什么手续？,0,False,0.30169814825057983,-0.009766141884028912,0.09555947780609131
752,身份证丢了怎么补办？,4,False,-0.0061309146694839,-0.004778141621500254,0.2845672369003296
753,什么是大盘股、中盘股和小盘股？,4,False,-0.1478128582239151,-0.07891783118247986,0.02786141261458397
754,国内夜盘时间和美国重要数据发布重叠，该怎么应对？,4,False,0.0068654161877930164,0.024673402309417725,0.11009624600410461
755,如何区分洗盘和出货？,4,False,-0.08908288925886154,-0.059903696179389954,0.05939524620771408
756,为什么不能借钱或配资炒股？,4,False,-0.07897110283374786,0.08507341891527176,0.07833969593048096
757,芯片半导体基金还能追吗？,2,False,-0.029286524280905724,0.1933288723230362,0.07287426292896271
758,R4级基金风险大不大？,2,False,-0.06768572330474854,0.2126336395740509,-0.055651407688856125
759,如何开通或关闭创业板/科创板权限？,4,False,-0.13481402397155762,0.05106872320175171,0.17820678651332855
760,如何在股市中保持良好心态？,4,False,-0.11504705250263214,0.039063818752765656,0.10125194489955902
761,怎么在手机上盯盘？,4,False,-0.036251798272132874,0.020606888458132744,0.17549680173397064
762,个人可以参与黄金租赁吗？,0,False,0.21591366827487946,0.06390582770109177,0.05170092731714249
763,黄金在航空航天领域的应用有哪些？,0,False,0.3124507963657379,-0.11923792958259583,0.018923606723546982
764,什么是退市？,4,False,-0.16183151304721832,-0.11724624037742615,0.08854200690984726
765,基金名字后面的进取稳健是什么意思？,2,False,-0.11660334467887878,0.08050219714641571,-0.08285191655158997
766,纸黄金的买卖差价（点差）一般是多少？,0,False,0.275929719209671,-0.04069254547357559,-0.035612717270851135
767,满仓操作有什么风险？,4,False,-0.0663207545876503,0.09598672389984131,0.022414011880755424
768,盈利收益率法选指数基金有效吗？,2,False,-0.0539986751973629,0.23200543224811554,-0.023928608745336533
769,什么是股票？买股票就是成为公司的股东吗？,4,False,-0.12689940631389618,-0.04979584366083145,0.011541131883859634
770,什么是地量地价？,1,False,-0.0043607414700090885,-0.22641107439994812,-0.026070600375533104
771,家里水管漏水怎么办？,4,False,-0.0416535809636116,-0.030434051528573036,0.26907408237457275
772,周末和节假日可以买基金吗？,2,False,-0.004920951556414366,0.2927277982234955,0.0481751374900341
773,什么是锂电池材料？,1,False,-0.06436535716056824,-0.16762474179267883,0.01744549348950386
774,什么是黄金ETF的折价和溢价？,0,False,0.191982701420784,-0.032683081924915314,-0.15645171701908112
775,春季躁动是什么意思？,1,False,-0.0338304340839386,-0.16692595183849335,0.07362290471792221
776,债券评级下调会有什么影响？,3,False,-0.07362601906061172,0.014822096563875675,-0.10394684970378876
777,如何做基金动态平衡？,2,False,-0.09048080444335938,0.1357455551624298,-0.047342266887426376
778,什么是行业指数？,1,False,-0.1349133849143982,-0.16785350441932678,-0.07589637488126755
779,上海黄金交易所的账户怎么开？,0,False,0.20417819917201996,0.0272186491638422,0.08154483139514923
780,基金直销和代销有什么区别？,2,False,-0.023326968774199486,0.11028311401605606,-0.07183841615915298
781,如何防范黄金回购时的“偷金”现象？,0,False,0.2799855172634125,0.012090537697076797,0.04915685951709747
782,什么是基建股？,4,False,-0.17705580592155457,-0.0558030903339386,-0.03159954771399498
783,什么是北向资金？跟着北向资金买股票靠谱吗？,4,False,-0.09140542894601822,0.014037511311471462,0.000873040989972651
784,什么是融资融券（杠杆）？开通需要什么条件？,3,False,-0.09763017296791077,-0.043200183659791946,-0.08576080948114395
785,什么是实值、平值、虚值期权？,1,False,-0.06725598126649857,-0.11463358998298645,-0.11944901198148727
