row_index,duplicate_of_row_index,text,matched_text,category,matched_category,same_category,similarity
7233,303,什么是股息率？,什么是股息率？,股票,股票,True,1.0
7234,57,什么是可转债？,可转债的交易规则是怎样的？,基金,股票,False,0.9189668893814087
7235,305,投资黄金有没有稳赚不赔的方法？,投资黄金有没有稳赚不赔的方法？,黄金,黄金,True,0.9999998807907104
7236,306,什么是进口关税？对国内金价有什么影响？,什么是进口关税？对国内金价有什么影响？,黄金,黄金,True,0.9999998807907104
7237,307,打新债（申购可转债）需要持仓市值吗？规则是怎样的？,打新债（申购可转债）需要持仓市值吗？规则是怎样的？,债券,债券,True,1.0000001192092896
7238,308,债券名字里的“断头铡刀”形态是什么意思？,债券名字里的“断头铡刀”形态是什么意思？,债券,债券,True,0.9999998807907104
7239,309,什么是逆浮动利率债券？,什么是逆浮动利率债券？,债券,债券,True,1.0
7240,310,什么是市盈率（pe）？,什么是市盈率（pe）？,股票,股票,True,1.0000001192092896
7241,311,什么是智能定投？,什么是智能定投？,基金,基金,True,0.9999998807907104
7242,312,a股有熔断机制吗？（历史回顾）,a股有熔断机制吗？（历史回顾）,股票,股票,True,1.0
7243,224,老师推荐的股票能买吗？,老师推荐的股票能买吗？,股票,股票,True,1.0
7244,314,理财赎回潮对债市有什么影响？,理财赎回潮对债市有什么影响？,债券,债券,True,0.9999998807907104
7245,315,什么是宏观交易？如何在黄金上应用？,什么是宏观交易？如何在黄金上应用？,黄金,黄金,True,0.9999999403953552
7246,316,连续竞价是什么意思？,连续竞价是什么意思？,股票,股票,True,0.9999999403953552
7247,317,政策消息对基金影响大吗？,政策消息对基金影响大吗？,基金,基金,True,1.000000238418579
7248,318,什么是权重股？,什么是权重股？,股票,股票,True,0.9999998211860657
7249,56,基金和股票有什么区别？,什么是股票基金？,基金,基金,True,0.932908296585083
7250,320,什么是建仓期？,什么是建仓期？,股票,股票,True,1.000000238418579
7251,321,手机丢了如何定位找回？,手机丢了如何定位找回？,非金融,非金融,True,1.0
7252,201,什么是m1、m2？,什么是m1、m2？,股票,股票,True,1.0000001192092896
7253,323,什么是爆仓？,什么是爆仓？,股票,股票,True,1.0
7254,283,收不到短信验证码是什么原因？,手机换了收不到验证码怎么办？,非金融,基金,False,0.9414772987365723
7255,325,哪些行为属于操纵股价？,哪些行为属于操纵股价？,股票,股票,True,1.000000238418579
7256,326,关于黄金，最后想对普通投资者说的一句话是什么？,关于黄金，最后想对普通投资者说的一句话是什么？,黄金,黄金,True,1.0
7257,37,金银比达到多少时是买入白银的好时机？,金银比达到多少时是买入白银的好时机？,黄金,黄金,True,0.9999998807907104
7258,328,哪些财经网站看债券新闻比较好？,哪些财经网站看债券新闻比较好？,债券,债券,True,0.9999998211860657
7259,50,macd金叉和死叉怎么看？,macd金叉和死叉怎么看？,股票,股票,True,0.9999999403953552
7260,330,在中债登托管和在交易所托管有什么区别？,在中债登托管和在交易所托管有什么区别？,债券,债券,True,1.0
7261,331,什么是累积投票制？,什么是累积投票制？,股票,股票,True,0.9999997615814209
7262,332,什么时候买入基金最合适？,什么时候买入基金最合适？,基金,基金,True,0.9999998807907104
7263,333,期货持仓报告（cot报告）如何分析？哪里能看到？,期货持仓报告（cot报告）如何分析？哪里能看到？,黄金,黄金,True,1.0000001192092896
7264,334,看见别人赚钱，我心急追高，结果被套，怎么调整心态？,看见别人赚钱，我心急追高，结果被套，怎么调整心态？,股票,股票,True,1.0000001192092896
7265,335,人民币汇率破7对股市有什么影响？,人民币汇率破7对股市有什么影响？,股票,股票,True,0.9999998807907104
7266,336,为什么银行股市盈率普遍很低？,为什么银行股市盈率普遍很低？,股票,股票,True,0.9999997615814209
7267,337,什么是规模因子（小市值效应）？,什么是规模因子（小市值效应）？,股票,股票,True,0.9999997615814209
7268,338,天天基金网买基金怎么样？,天天基金网买基金怎么样？,基金,基金,True,0.9999998807907104
7269,339,新股中签一般能赚多少钱？有没有破发的风险？,新股中签一般能赚多少钱？有没有破发的风险？,股票,股票,True,0.9999998807907104
7270,340,基金清盘了，我的钱怎么办？,基金清盘了，我的钱怎么办？,基金,基金,True,0.9999998211860657
7271,69,在银行买基金和在第三方平台买基金，手续费一样吗？,买卖etf基金和买卖股票的手续费一样吗？,基金,股票,False,0.917182207107544
7272,342,公务员考试什么时候报名？,公务员考试什么时候报名？,非金融,非金融,True,1.000000238418579
7273,343,债券的交易时间是什么？和股票一样吗？,债券的交易时间是什么？和股票一样吗？,债券,债券,True,0.9999999403953552
7274,344,长期持有黄金etf合适吗？,长期持有黄金etf合适吗？,黄金,黄金,True,1.0
7275,345,在基金公司官网买基金费率低吗？,在基金公司官网买基金费率低吗？,基金,基金,True,0.9999997615814209
7276,18,债券的折算率是什么意思？,为什么债券的折算率会下调？,债券,债券,True,0.909102201461792
7277,28,基金定投应该选择哪天扣款？,基金定投应该选择哪天扣款？,基金,基金,True,1.0
7278,348,怎么设置股票预警？,怎么设置股票预警？,股票,股票,True,0.9999998807907104
7279,349,同一个基金公司的基金转换需要转ta吗？,同一个基金公司的基金转换需要转ta吗？,基金,基金,True,1.0
7280,350,国产替代在汽车零部件领域的机会？,国产替代在汽车零部件领域的机会？,股票,股票,True,1.0000001192092896
7281,285,什么是跨境etf？,什么是跨境etf？,基金,股票,False,1.0
7282,3,什么是lof基金？它和etf的区别是什么？,lof基金和etf有什么区别？,基金,基金,True,0.9668751955032349
7283,173,什么是基金的“暂停申购”或“暂停赎回”？通常是什么原因？,基金暂停申购怎么回事？,基金,基金,True,0.9249367713928223
7284,354,发消息给朋友他不回怎么办？,发消息给朋友他不回怎么办？,非金融,非金融,True,0.9999998807907104
7285,355,游资和机构的区别是什么？,游资和机构的区别是什么？,股票,股票,True,1.0000001192092896
7286,356,什么是集合竞价？,什么是集合竞价？,股票,股票,True,0.9999998807907104
7287,357,什么是成交量？,什么是成交量？,股票,股票,True,1.000000238418579
7288,358,可转债会违约吗？如果正股退市了，我的转债怎么办？,可转债会违约吗？如果正股退市了，我的转债怎么办？,债券,债券,True,1.0
7289,359,现在这个时间点（某个特定时刻，如春节前）适合买黄金吗？,现在这个时间点（某个特定时刻，如春节前）适合买黄金吗？,黄金,黄金,True,1.0
7290,360,什么是伞形信托？,什么是伞形信托？,股票,股票,True,0.9999998807907104
7291,361,共享单车怎么退押金？,共享单车怎么退押金？,非金融,非金融,True,0.9999999403953552
7292,362,打新债和打新股哪个好？,打新债和打新股哪个好？,股票,股票,True,0.9999997615814209
7293,363,周末和节假日可以交易账户黄金吗？,周末和节假日可以交易账户黄金吗？,黄金,黄金,True,1.000000238418579
7294,364,什么是分级基金？（虽然整改，但可能有存量客户问）,什么是分级基金？（虽然整改，但可能有存量客户问）,股票,股票,True,0.9999998807907104
7295,365,基金投顾和fof有什么区别？,基金投顾和fof有什么区别？,基金,基金,True,1.0000001192092896
7296,366,基金净值晚上才出来是不是有猫腻？,基金净值晚上才出来是不是有猫腻？,基金,基金,True,1.0
7297,367,如何清洗黄金首饰？,如何清洗黄金首饰？,黄金,黄金,True,0.9999998807907104
7298,368,什么是定向工具？,什么是定向工具？,债券,债券,True,0.9999999403953552
7299,369,什么是巨额赎回？,什么是巨额赎回？,基金,基金,True,0.9999998807907104
7300,370,什么是夏普比率？数值越大说明基金越好吗？,什么是夏普比率？数值越大说明基金越好吗？,基金,基金,True,0.9999999403953552
7301,371,什么是低波因子？,什么是低波因子？,股票,股票,True,0.9999997615814209
7302,372,智能投顾怎么推荐债券组合？,智能投顾怎么推荐债券组合？,债券,债券,True,1.0
7303,160,投资黄金股票和投资黄金本身，哪个更灵活？,黄金和债券哪个更安全？,黄金,黄金,True,0.9040204286575317
7304,374,黄金被称作“最后的卫兵”，在极端情况下（如经济崩溃）有什么作用？,黄金被称作“最后的卫兵”，在极端情况下（如经济崩溃）有什么作用？,黄金,黄金,True,1.000000238418579
7305,375,中东主权财富基金买了哪些a股？,中东主权财富基金买了哪些a股？,股票,股票,True,0.9999997615814209
7306,376,电影票买了能退吗？,电影票买了能退吗？,非金融,非金融,True,1.0
7307,377,债券的会计核算复杂吗？,债券的会计核算复杂吗？,债券,债券,True,1.0
7308,860,在哪里可以查到基金的官方公告？,什么是基金公告？,基金,基金,True,0.9202179908752441
7309,379,为什么股票回本就赶紧卖掉？,为什么股票回本就赶紧卖掉？,股票,股票,True,1.000000238418579
7310,380,社保基金会配置黄金吗？,社保基金会配置黄金吗？,黄金,黄金,True,1.000000238418579
7311,381,什么是分拆上市？,什么是分拆上市？,股票,股票,True,1.000000238418579
7312,382,什么是乳业股？,什么是乳业股？,股票,股票,True,0.9999999403953552
7313,383,简历怎么写才吸引人？,简历怎么写才吸引人？,非金融,非金融,True,1.0000001192092896
7314,267,etf联接基金和etf哪个先买？,etf联接基金和etf哪个先买？,基金,基金,True,1.000000238418579
7315,385,电脑蓝屏了怎么解决？,电脑蓝屏了怎么解决？,非金融,非金融,True,1.0
7316,386,持有期和封闭期有什么不同？,持有期和封闭期有什么不同？,基金,基金,True,1.0
7317,218,免税牌照含金量有多高？,免税牌照含金量有多高？,股票,股票,True,1.000000238418579
7318,388,什么是大盘风格基金？什么是小盘风格基金？,什么是大盘风格基金？什么是小盘风格基金？,基金,基金,True,0.9999999403953552
7319,389,什么是基金的a类、b类、c类份额？,什么是基金的a类、b类、c类份额？,基金,基金,True,0.9999998211860657
7320,390,支付宝里的黄金是黄金etf吗？,支付宝里的黄金是黄金etf吗？,黄金,黄金,True,1.0
7321,391,债券的次级属性是什么意思？,债券的次级属性是什么意思？,债券,债券,True,1.0
7322,392,香港的黄金交易有税收优惠吗？,香港的黄金交易有税收优惠吗？,黄金,黄金,True,0.9999999403953552
7323,393,什么是基金净值？,什么是基金净值？,基金,基金,True,0.9999998807907104
7324,394,加工费对黄金首饰的投资价值有什么影响？,加工费对黄金首饰的投资价值有什么影响？,黄金,黄金,True,0.9999998807907104
7325,395,什么是恐慌指数（vix）？,什么是恐慌指数（vix）？,股票,股票,True,1.0
7326,396,什么是借壳上市？,什么是借壳上市？,股票,股票,True,1.0000003576278687
7327,397,收到监管函的股票能买吗？,收到监管函的股票能买吗？,股票,股票,True,0.9999998211860657
7328,398,营业执照怎么办？,营业执照怎么办？,非金融,非金融,True,1.0
7329,399,如何通过黄金曲线（期货升贴水）判断市场情绪？,如何通过黄金曲线（期货升贴水）判断市场情绪？,黄金,黄金,True,1.0
7330,400,当金价上涨10%，黄金股一般会涨多少？,当金价上涨10%，黄金股一般会涨多少？,黄金,黄金,True,1.0000001192092896
7331,401,什么是黄金etf联接基金？和黄金etf有什么区别？,什么是黄金etf联接基金？和黄金etf有什么区别？,黄金,黄金,True,0.9999999403953552
7332,402,如何构建自己的投资组合？,如何构建自己的投资组合？,股票,股票,True,1.0
7333,403,券商的收益凭证是什么？,券商的收益凭证是什么？,股票,股票,True,1.0000001192092896
7334,404,商誉减值对股价影响大吗？,商誉减值对股价影响大吗？,股票,股票,True,0.9999997615814209
7335,405,什么是红利指数？,什么是红利指数？,股票,股票,True,0.9999998807907104
7336,406,什么是蓝筹股？什么是成长股？,什么是蓝筹股？什么是成长股？,股票,股票,True,1.0
7337,59,哪些因素会影响黄金价格？,黄金的供需关系如何影响价格？,黄金,黄金,True,0.9435960054397583
7338,398,营业执照怎么办？,营业执照怎么办？,非金融,非金融,True,1.0
7339,409,买债券基金和直接买债券有什么区别？,买债券基金和直接买债券有什么区别？,债券,债券,True,0.9999998807907104
7340,410,实物黄金怎么回购？需要带什么凭证？,实物黄金怎么回购？需要带什么凭证？,黄金,黄金,True,0.9999998807907104
7341,411,基金定投一定能摊薄成本吗？在市场单边下跌时怎么办？,基金定投一定能摊薄成本吗？在市场单边下跌时怎么办？,基金,基金,True,1.0
7342,412,多个银行之间的账户黄金可以转移吗？,多个银行之间的账户黄金可以转移吗？,黄金,黄金,True,0.9999998211860657
7343,413,混合型基金的资产配置是怎样的？,混合型基金的资产配置是怎样的？,基金,基金,True,1.0000001192092896
7344,414,黄金期货的最后交易日是什么时候？,黄金期货的最后交易日是什么时候？,黄金,黄金,True,1.0000001192092896
7345,415,中国黄金的投资金条和山东黄金的有什么不同？,中国黄金的投资金条和山东黄金的有什么不同？,黄金,黄金,True,0.9999998807907104
7346,50,macd金叉和死叉怎么看？,macd金叉和死叉怎么看？,股票,股票,True,0.9999999403953552
7347,417,短线交易有哪些技巧？,短线交易有哪些技巧？,股票,股票,True,1.0
7348,418,什么是熊猫金币？它和普通金币比有什么优势？它免征增值税吗？,什么是熊猫金币？它和普通金币比有什么优势？它免征增值税吗？,黄金,黄金,True,0.9999999403953552
7349,419,公积金怎么提取？,公积金怎么提取？,非金融,非金融,True,0.9999997019767761
7350,420,什么是担保品？维持担保比例低于多少会爆仓？,什么是担保品？维持担保比例低于多少会爆仓？,股票,股票,True,1.0000001192092896
7351,421,债券评级机构有哪些？,债券评级机构有哪些？,债券,债券,True,1.0
7352,422,电商发展对物流股的影响？,电商发展对物流股的影响？,股票,股票,True,1.0
7353,52,指数增强基金能跑赢指数吗？,什么是增强型指数基金？它真的能跑赢指数吗？,股票,基金,False,0.955071210861206
7354,424,什么是基金的认购？和申购有什么不同？,什么是基金的认购？和申购有什么不同？,基金,基金,True,1.0
7355,425,被强制退市的股票还有价值吗？,被强制退市的股票还有价值吗？,股票,股票,True,1.0
7356,426,m1和m2增速差与债券市场的关系？,m1和m2增速差与债券市场的关系？,债券,债券,True,0.9999998807907104
7357,427,什么是新股申购（打新）？,什么是新股申购（打新）？,股票,股票,True,1.0000001192092896
7358,428,美联储议息会议对国内债市的传导？,美联储议息会议对国内债市的传导？,债券,债券,True,1.0
7359,429,南非的黄金生产对世界金价有什么影响？,南非的黄金生产对世界金价有什么影响？,黄金,黄金,True,1.0000001192092896
7360,200,什么是基金的封闭期？,什么是基金的封闭期？,基金,基金,True,1.0
7361,431,如何看待机构调研信息？,如何看待机构调研信息？,股票,股票,True,0.9999998807907104
7362,432,债券投资收益率大概有多少？,债券投资收益率大概有多少？,债券,债券,True,1.0
7363,433,定期开放式基金值得买吗？,定期开放式基金值得买吗？,基金,基金,True,0.9999999403953552
7364,434,什么是天地板、地天板？,什么是天地板、地天板？,股票,股票,True,1.000000238418579
7365,435,什么是期权？和股票有什么关系？（基础了解）,什么是期权？和股票有什么关系？（基础了解）,股票,股票,True,1.000000238418579
7366,436,特大单、大单、中单、小单是怎么划分的？,特大单、大单、中单、小单是怎么划分的？,股票,股票,True,1.0000001192092896
7367,437,股票跌停了卖不出去怎么办？,股票跌停了卖不出去怎么办？,股票,股票,True,1.0000001192092896
7368,358,可转债可以一直持有不转股吗？,可转债会违约吗？如果正股退市了，我的转债怎么办？,债券,债券,True,0.9003919363021851
7369,439,什么是新能源？,什么是新能源？,股票,股票,True,1.0
7370,440,什么是杠杆牛？,什么是杠杆牛？,股票,股票,True,1.0000001192092896
7371,441,忘记配股缴款了怎么办？,忘记配股缴款了怎么办？,股票,股票,True,0.9999998211860657
7372,442,炒股亏损的常见原因有哪些？,炒股亏损的常见原因有哪些？,股票,股票,True,0.9999996423721313
7373,144,中短债基金风险大吗？,债券基金的风险大吗？,基金,基金,True,0.9503346681594849
7374,210,盈利的股票要不要赶紧卖掉？,什么时候应该卖出股票？获利了结点和止损点怎么设置？,股票,股票,True,0.9123450517654419
7375,90,什么是公司债？,什么是金融债？,债券,债券,True,0.9083397388458252
7376,446,熊猫金币和金条相比哪个更好？,熊猫金币和金条相比哪个更好？,黄金,黄金,True,1.0000001192092896
7377,447,什么是宠物经济概念股？,什么是宠物经济概念股？,股票,股票,True,1.0
7378,448,什么是债券的实质违约？,什么是债券的实质违约？,债券,债券,True,1.0000001192092896
7379,449,金店回收黄金的价格是怎么定的？,金店回收黄金的价格是怎么定的？,黄金,黄金,True,1.0000001192092896
7380,450,什么是融券做空？,什么是融券做空？,股票,股票,True,0.9999999403953552
7381,451,支付宝买基金靠谱吗？,支付宝买基金靠谱吗？,基金,基金,True,1.0000001192092896
7382,58,什么是黄金矿业公司的股票？,什么是黄金矿业公司的股票？,黄金,黄金,True,1.0
7383,453,开立纸黄金账户需要什么条件？,开立纸黄金账户需要什么条件？,黄金,黄金,True,1.0
7384,380,社保基金会配置黄金吗？,社保基金会配置黄金吗？,黄金,黄金,True,1.000000238418579
7385,455,基金涨了要不要止盈？,基金涨了要不要止盈？,基金,基金,True,1.000000238418579
7386,456,什么是主动积存？,什么是主动积存？,黄金,黄金,True,1.0000001192092896
7387,457,什么是区块链？,什么是区块链？,股票,股票,True,0.9999998807907104
7388,458,投资黄金基金的渠道有哪些？,投资黄金基金的渠道有哪些？,黄金,黄金,True,0.9999998807907104
7389,459,什么是程序化交易？,什么是程序化交易？,股票,股票,True,0.9999998211860657
7390,460,凭证式国债和记账式国债有什么区别？,凭证式国债和记账式国债有什么区别？,债券,债券,True,1.0
7391,461,什么是券商股？,什么是券商股？,股票,股票,True,1.000000238418579
7392,462,什么是炸板？,什么是炸板？,股票,股票,True,1.0000001192092896
7393,463,再平衡策略多久做一次？,再平衡策略多久做一次？,基金,基金,True,1.0000001192092896
7394,464,什么是基金的十大重仓股？,什么是基金的十大重仓股？,基金,基金,True,0.9999997615814209
7395,66,a股能否走出慢牛行情？,a股能否走出慢牛行情？,股票,股票,True,1.0
7396,466,什么是放量滞涨？,什么是放量滞涨？,股票,股票,True,1.0
7397,467,如何在行情软件上添加黄金价格走势？,如何在行情软件上添加黄金价格走势？,黄金,黄金,True,1.000000238418579
7398,668,什么是题材股？如何捕捉市场热点？,如何捕捉市场热点题材？,股票,股票,True,0.9556734561920166
7399,469,新股上市首日有涨跌幅限制吗？,新股上市首日有涨跌幅限制吗？,股票,股票,True,1.0000001192092896
7400,64,节前买国债逆回购划算吗？,国债逆回购怎么买？,股票,股票,True,0.9002587795257568
7401,337,什么是规模因子（小市值效应）？,什么是规模因子（小市值效应）？,股票,股票,True,0.9999997615814209
7402,472,商业头寸和非商业头寸在cot报告中代表什么？,商业头寸和非商业头寸在cot报告中代表什么？,黄金,黄金,True,0.9999998807907104
7403,473,这本书的作者是谁？,这本书的作者是谁？,非金融,非金融,True,1.0
7404,474,债券的估值是怎么做的？,债券的估值是怎么做的？,债券,债券,True,1.000000238418579
7405,475,世界主要经济体的pmi数据对黄金有何影响？,世界主要经济体的pmi数据对黄金有何影响？,黄金,黄金,True,1.000000238418579
7406,476,什么是mlf和lpr？它们和债券有关系吗？,什么是mlf和lpr？它们和债券有关系吗？,债券,债券,True,0.9999998807907104
7407,119,黄金和现金哪个更能在危机中保值？,黄金和房产相比，哪个更保值？,黄金,黄金,True,0.9173659086227417
7408,33,如何通过手机银行购买纸黄金？,如何通过手机银行购买纸黄金？,黄金,黄金,True,0.9999997615814209
7409,479,app上的筹码分布图怎么看？,app上的筹码分布图怎么看？,股票,股票,True,1.0000001192092896
7410,480,什么是送转股？,什么是送转股？,股票,股票,True,0.9999999403953552
7411,481,国债期货对股市有什么影响？,国债期货对股市有什么影响？,股票,股票,True,1.0
7412,3,lof基金和etf有什么区别？,lof基金和etf有什么区别？,基金,基金,True,0.9999998807907104
7413,483,股票账户里的资金安全吗？,股票账户里的资金安全吗？,股票,股票,True,1.0
7414,191,什么是操纵证券市场罪？,什么是操纵证券市场罪？,股票,股票,True,1.0000001192092896
7415,485,对投资者来说，可赎回债券有什么缺点？,对投资者来说，可赎回债券有什么缺点？,债券,债券,True,1.0000004768371582
7416,486,买入和卖出指令提交后，多久能成交？,买入和卖出指令提交后，多久能成交？,黄金,黄金,True,0.9999998807907104
7417,487,什么是ipo（首次公开募股）？,什么是ipo（首次公开募股）？,股票,股票,True,1.0
7418,59,黄金的需求主要来自哪里？,黄金的供需关系如何影响价格？,黄金,黄金,True,0.9137573838233948
7419,489,机票什么时候买最便宜？,机票什么时候买最便宜？,非金融,非金融,True,0.9999998211860657
7420,490,什么是沉没成本谬误？,什么是沉没成本谬误？,股票,股票,True,1.0
7421,124,黄金的长期实际收益率是多少？,黄金抵押贷款的利率是多少？,黄金,黄金,True,0.9170053005218506
7422,492,为什么说黄金是没有利息的债券？,为什么说黄金是没有利息的债券？,黄金,黄金,True,1.0
7423,493,黄金etf的流动性怎么样？,黄金etf的流动性怎么样？,黄金,黄金,True,1.0000001192092896
7424,494,晚上可以挂单吗？,晚上可以挂单吗？,股票,股票,True,1.0000001192092896
7425,60,如何分辨合法的黄金交易平台和非法的“黑平台”？,如何鉴别非法的黄金外汇交易平台？,黄金,黄金,True,0.9472993612289429
7426,496,什么是网格交易法？,什么是网格交易法？,基金,基金,True,1.0
7427,285,什么是跨境etf？交易时间怎么算？有汇率风险吗？,什么是跨境etf？,基金,股票,False,0.9423736333847046
7428,498,多个平台定投同一只基金好吗？,多个平台定投同一只基金好吗？,基金,基金,True,1.0
7429,499,减肥期间能吃什么水果？,减肥期间能吃什么水果？,非金融,非金融,True,0.9999998807907104
7430,500,基金交易遵循什么原则？什么是“未知价”原则？,基金交易遵循什么原则？什么是“未知价”原则？,基金,基金,True,0.9999998807907104
7431,501,如何给保险股估值？,如何给保险股估值？,股票,股票,True,1.0
7432,502,国内有杠杆etf吗？,国内有杠杆etf吗？,基金,基金,True,1.000000238418579
7433,503,什么是最大回撤？,什么是最大回撤？,基金,基金,True,1.0
7434,504,什么是行为金融学？,什么是行为金融学？,股票,股票,True,0.9999999403953552
7435,505,加杠杆买黄金适合新手吗？,加杠杆买黄金适合新手吗？,黄金,黄金,True,0.9999999403953552
7436,506,遇到陌生人拉你炒“伦敦金”或“外汇黄金”，该怎么防范？,遇到陌生人拉你炒“伦敦金”或“外汇黄金”，该怎么防范？,黄金,黄金,True,1.0000001192092896
7437,507,黄金交易市场主要有哪些？它们的交易时间是怎么样的？,黄金交易市场主要有哪些？它们的交易时间是怎么样的？,黄金,黄金,True,0.9999997615814209
7438,508,dcf估值模型怎么用？,dcf估值模型怎么用？,股票,股票,True,0.9999998807907104
7439,509,人民币升值利好哪些股票？,人民币升值利好哪些股票？,股票,股票,True,1.0000001192092896
7440,510,什么是cro、cdmo？,什么是cro、cdmo？,股票,股票,True,1.0
7441,511,证券公司倒闭了怎么办？,证券公司倒闭了怎么办？,股票,股票,True,1.000000238418579
7442,512,长线投资和短线投机，哪种更适合普通人？,长线投资和短线投机，哪种更适合普通人？,股票,股票,True,1.0
7443,81,什么是基金转托管？,什么是基金转换？,基金,基金,True,0.9276201725006104
7444,514,怎么查社保缴费记录？,怎么查社保缴费记录？,非金融,非金融,True,1.0000001192092896
7445,515,标准普尔家庭资产配置图适用吗？,标准普尔家庭资产配置图适用吗？,基金,基金,True,0.9999998807907104
7446,516,内地投资者可以买香港的债券吗？（跨境理财通相关）,内地投资者可以买香港的债券吗？（跨境理财通相关）,债券,债券,True,1.0000001192092896
7447,517,什么是美式期权和欧式期权？黄金期权是哪种？,什么是美式期权和欧式期权？黄金期权是哪种？,黄金,黄金,True,1.0
7448,518,未来黄金交易会不会完全数字化？,未来黄金交易会不会完全数字化？,黄金,黄金,True,0.9999998807907104
7449,26,购买实物黄金需要交增值税吗？,个人纸黄金交易的收益，需要缴纳个人所得税吗？,黄金,黄金,True,0.9223771691322327
7450,236,什么是指数基金？,什么是指数基金？,基金,股票,False,0.9999998211860657
7451,437,股票跌停了卖不出去怎么办？,股票跌停了卖不出去怎么办？,股票,股票,True,1.0000001192092896
7452,522,买了金条怎么保管？放家里保险箱安全还是银行保管箱安全？,买了金条怎么保管？放家里保险箱安全还是银行保管箱安全？,黄金,黄金,True,1.0
7453,523,债券的净价交易和全价结算是什么意思？,债券的净价交易和全价结算是什么意思？,债券,债券,True,1.0000001192092896
7454,524,黄金t+d的递延费是什么意思？是每天都要交吗？,黄金t+d的递延费是什么意思？是每天都要交吗？,黄金,黄金,True,1.0000001192092896
7455,525,人民币升值对航空股是利好还是利空？,人民币升值对航空股是利好还是利空？,股票,股票,True,1.0000001192092896
7456,526,流动性危机时（如2020年3月），为什么黄金也跌了？,流动性危机时（如2020年3月），为什么黄金也跌了？,黄金,黄金,True,0.9999998807907104
7457,527,港股通下的港股交易规则？,港股通下的港股交易规则？,股票,股票,True,1.0
7458,397,收到监管函的股票能买吗？,收到监管函的股票能买吗？,股票,股票,True,0.9999998211860657
7459,529,节假日股市休市安排？,节假日股市休市安排？,股票,股票,True,1.000000238418579
7460,530,什么是人民币升值？,什么是人民币升值？,股票,股票,True,1.000000238418579
7461,236,什么是恒生指数基金？,什么是指数基金？,基金,股票,False,0.9230302572250366
7462,261,黄金价格波动大吗？,白银的波动通常比黄金大吗？,黄金,黄金,True,0.9198753237724304
7463,533,什么是抢帽子交易？,什么是抢帽子交易？,股票,股票,True,0.9999998211860657
7464,604,什么是etf？和股票有什么区别？,商品etf和商品期货有什么区别？,股票,基金,False,0.9197649955749512
7465,535,原油价格和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,1.0
7466,536,油价大涨利好哪些股票？,油价大涨利好哪些股票？,股票,股票,True,1.0000001192092896
7467,422,电商发展对物流股的影响？,电商发展对物流股的影响？,股票,股票,True,1.0
7468,479,如何看筹码分布图？,app上的筹码分布图怎么看？,股票,股票,True,0.964931845664978
7469,539,债券登记在哪里？我买了债券怎么证明是我的？,债券登记在哪里？我买了债券怎么证明是我的？,债券,债券,True,0.9999999403953552
7470,540,买了债券后，能抵押出去再借钱吗？,买了债券后，能抵押出去再借钱吗？,债券,债券,True,1.0000001192092896
7471,541,什么是快递物流股？,什么是快递物流股？,股票,股票,True,1.0
7472,542,如何看待黄金的“杯柄形态”？,如何看待黄金的“杯柄形态”？,黄金,黄金,True,1.0000001192092896
7473,104,什么是reits基金？,什么是reits基金？,基金,基金,True,0.9999997615814209
7474,544,滴滴打车的客服电话是多少？,滴滴打车的客服电话是多少？,非金融,非金融,True,1.000000238418579
7475,545,什么是交易对手风险？,什么是交易对手风险？,黄金,黄金,True,1.0
7476,546,遗产继承顺序是什么？,遗产继承顺序是什么？,非金融,非金融,True,0.9999999403953552
7477,547,基金经理换了，我是不是该卖掉这只基金？,基金经理换了，我是不是该卖掉这只基金？,基金,基金,True,0.9999999403953552
7478,548,什么是投资者保护基金？,什么是投资者保护基金？,股票,股票,True,0.9999998807907104
7479,361,共享单车怎么退押金？,共享单车怎么退押金？,非金融,非金融,True,0.9999999403953552
7480,550,宇宙中的黄金是怎么形成的？,宇宙中的黄金是怎么形成的？,黄金,黄金,True,1.000000238418579
7481,551,什么是闪电下单？,什么是闪电下单？,股票,股票,True,0.9999997615814209
7482,552,为什么经济不好时，债券反而 often 会上涨？,为什么经济不好时，债券反而 often 会上涨？,债券,债券,True,1.0
7483,553,cpi和ppi数据对a股的影响？,cpi和ppi数据对a股的影响？,股票,股票,True,0.9999999403953552
7484,554,申购新股后，什么时候知道中签结果？,申购新股后，什么时候知道中签结果？,股票,股票,True,0.9999998807907104
7485,555,缺芯对汽车股的影响是什么？,缺芯对汽车股的影响是什么？,股票,股票,True,0.9999999403953552
7486,556,可以购买金矿的矿石作为投资吗？,可以购买金矿的矿石作为投资吗？,黄金,黄金,True,1.0
7487,557,什么是盘中估值？,什么是盘中估值？,基金,基金,True,1.0
7488,518,未来黄金交易会不会完全数字化？,未来黄金交易会不会完全数字化？,黄金,黄金,True,0.9999998807907104
7489,89,医药基金集采影响大吗？,集采对医药股的影响到底有多大？,基金,股票,False,0.920795738697052
7490,560,什么是量化基金？,什么是量化基金？,基金,基金,True,1.0000001192092896
7491,40,利率变动对债券基金有什么影响？,利率变动对债券基金有什么影响？,基金,基金,True,1.000000238418579
7492,3,etf和普通指数基金有什么不同？,lof基金和etf有什么区别？,基金,基金,True,0.9176145792007446
7493,563,量化交易对散户有什么影响？,量化交易对散户有什么影响？,股票,股票,True,1.0
